POINTID,ZIPCODE,LATITUDE,LONGITUDE,POINTTYPE,TESTCENTERID,TCTYPE,INSTITUTION,POPULATION
380427,48122,42.2786073,-83.1822553,ZIP,,,,800
380428,48122,42.281229,-83.182573,TESTCENTER,2270889,HIGH SCHOOL,ACADEMY FOR BUSINESS AND TECH,
380429,48126,42.3257905,-83.1832135,ZIP,,,,4417
380430,48120,42.3063266,-83.1762109,ZIP,,,,748
380431,48126,42.334882,-83.180065,TESTCENTER,2267396,HIGH SCHOOL,DEARBORN FORDSON HIGH SCHOOL,
380432,48192,42.208455,-83.1614983,ZIP,,,,1728
380433,48229,42.2505594,-83.1428672,ZIP,,,,726
380434,48217,42.277651,-83.1550783,ZIP,,,,664
380435,48218,42.2727086,-83.1266716,ZIP,,,,685
380436,48209,42.3060832,-83.1176554,ZIP,,,,2588
380437,48210,42.3362117,-83.1283313,ZIP,,,,2699
380438,48209,42.309746,-83.115464,TESTCENTER,2267820,HIGH SCHOOL,WESTERN INTERNATIONAL HIGH SCH,
380439,48228,42.3554551,-83.2170142,ZIP,,,,5070
380440,48227,42.3872489,-83.1925916,ZIP,,,,4377
380441,48075,42.4620645,-83.230398,ZIP,,,,1589
380442,48235,42.4270581,-83.194803,ZIP,,,,3790
380443,48237,42.4649685,-83.1824197,ZIP,,,,2370
380444,48204,42.3658122,-83.1429352,ZIP,,,,2401
380445,48238,42.396286,-83.1413516,ZIP,,,,2934
380446,48206,42.374893,-83.108695,TESTCENTER,2268107,HIGH SCHOOL,CENTRAL COLLEGIATE ACADEMY,
380447,48206,42.3751234,-83.1078968,ZIP,,,,1952
380448,48221,42.425998,-83.149976,TESTCENTER,2267826,HIGH SCHOOL,UNIV OF DETROIT JESUIT H S,
380449,48221,42.425998,-83.149976,TESTCENTER,2268556,HIGH SCHOOL,MUMFORD HIGH SCHOOL,
380450,48221,42.425998,-83.149976,TESTCENTER,2270797,OTHER,AISHA SHULE-W E B DUBOIS PREP,
380451,48221,42.4269999,-83.1486085,ZIP,,,,3738
380452,48220,42.45,-83.14,TESTCENTER,2267824,HIGH SCHOOL,FERNDALE HIGH SCHOOL,
380453,48220,42.4580661,-83.1352127,ZIP,,,,1150
380454,48203,42.4207361,-83.1043384,ZIP,,,,2681
380455,48216,42.3264846,-83.0787463,ZIP,,,,353
380456,48201,42.33,-83.05,TESTCENTER,2267818,HIGH SCHOOL,CASS TECHNICAL HIGH SCHOOL,
380457,48226,42.3315417,-83.050267,ZIP,,,,169
380458,48208,42.3484913,-83.0919366,ZIP,,,,814
380459,48208,42.34947,-83.092711,TESTCENTER,2268508,HIGH SCHOOL,DETROIT COLLEGIATE PREPARATORY HS,
380460,48202,42.3747864,-83.0777179,ZIP,,,,1812
380461,48201,42.3470207,-83.0601841,ZIP,,,,861
380462,48211,42.3813468,-83.0457331,ZIP,,,,627
380463,48030,42.4619241,-83.0976891,ZIP,,,,1207
380464,48212,42.408117,-83.058265,TESTCENTER,2268557,HIGH SCHOOL,HAMTRAMCK HIGH SCHOOL,
380465,48212,42.4097208,-83.0563945,ZIP,,,,3192
380466,48234,42.43,-83.04,TESTCENTER,2267828,HIGH SCHOOL,JOHN J PERSHING HIGH SCHOOL,
380467,48234,42.4311975,-83.0395008,ZIP,,,,3585
380468,48091,42.466463,-83.059263,TESTCENTER,2268558,HIGH SCHOOL,FITZGERALD HIGH SCHOOL,
380469,48207,42.3496005,-83.0188466,ZIP,,,,1166
380470,48214,42.366944,-82.993798,TESTCENTER,2268944,HIGH SCHOOL,SOUTHEASTERN HS OF TECHNOLOGY,
380471,48214,42.3651159,-82.9876441,ZIP,,,,1745
380472,48213,42.3979308,-82.9952131,ZIP,,,,2715
380473,48205,42.4331562,-82.9811418,ZIP,,,,5318
380474,48215,42.3750512,-82.9543435,ZIP,,,,1271
380475,48230,42.3823947,-82.9218416,ZIP,,,,1291
380476,48224,42.4106935,-82.9412646,ZIP,,,,4849
380477,48021,42.4660796,-82.946341,ZIP,,,,2536
380478,48225,42.437658,-82.928885,TESTCENTER,2271884,HIGH SCHOOL,CHANDLER PARK ACAD HIGH,
380479,48225,42.4389841,-82.92961,ZIP,,,,1189
380480,48236,42.427404,-82.900248,TESTCENTER,2267830,HIGH SCHOOL,GROSSE POINTE NORTH HIGH SCHOOL,
380481,48236,42.425373,-82.8931944,ZIP,,,,2125
380482,48080,42.46,-82.9,TESTCENTER,2267779,HIGH SCHOOL,SOUTH LAKE HIGH SCHOOL,
380483,48080,42.4644239,-82.8961751,ZIP,,,,1192
380484,48334,42.5046941,-83.3492041,ZIP,,,,1197
380485,48323,42.56,-83.36,TESTCENTER,2267854,HIGH SCHOOL,WEST BLOOMFIELD HIGH SCHOOL,
380486,48302,42.583237,-83.296271,TESTCENTER,2267367,JR HIGH/MIDDLE SCHOOL,BLOOMFIELD HILLS MIDDLE SCHOOL,
380487,48302,42.583237,-83.296271,TESTCENTER,2267837,HIGH SCHOOL,BLOOMFIELD HILLS HIGH SCHOOL,
380488,48034,42.477676,-83.288295,TESTCENTER,2268511,HIGH SCHOOL,SOUTHFIELD CHRISTIAN SCHOOL,
380489,48034,42.4969488,-83.2910783,ZIP,,,,792
380490,48025,42.5203566,-83.2648239,ZIP,,,,984
380491,48076,42.497517,-83.2308736,ZIP,,,,1839
380492,48301,42.5424001,-83.2821684,ZIP,,,,1003
380493,48301,42.545044,-83.2771,TESTCENTER,2267836,HIGH SCHOOL,BROTHER RICE HIGH SCHOOL,
380494,48302,42.5851084,-83.2934674,ZIP,,,,964
380495,48304,42.5888661,-83.2331516,ZIP,,,,1096
380496,48304,42.593764,-83.234011,TESTCENTER,2267608,HIGH SCHOOL,CRANBROOK KINGSWOOD HIGH SCHOOL,
380497,48320,42.6119345,-83.3380921,ZIP,,,,281
380498,48328,42.6464226,-83.3591842,ZIP,,,,1658
380499,48328,42.65,-83.34,TESTCENTER,2267855,HIGH SCHOOL,WATERFORD MOTT HIGH SCHOOL,
380500,48341,42.626921,-83.2973708,ZIP,,,,1328
380501,48342,42.6422635,-83.273415,ZIP,,,,1568
380502,48340,42.667955,-83.289335,TESTCENTER,2268509,HIGH SCHOOL,PONTIAC HIGH SCHOOL,
380503,48340,42.667955,-83.289335,TESTCENTER,2273432,JR HIGH/MIDDLE SCHOOL,PONTIAC MIDDLE SCHOOL,
380504,48340,42.667955,-83.289335,TESTCENTER,2273794,HIGH SCHOOL,NOTRE DAME PREPARATORY,
380505,48340,42.6721455,-83.2879038,ZIP,,,,1787
380506,48359,42.7207425,-83.2755218,ZIP,,,,582
380507,48326,42.6882462,-83.2440754,ZIP,,,,1188
