COUNTY,LAT,LONG,POPULATION,STATE,STATE_ABBREVIATION,ID2
Thurston,42.111188399999996,-96.7330887,598,Nebraska,NE,31173
Thurston,46.7882023,-123.12548059999999,16886,Washington,WA,53067
Tift,31.3308409,-83.5985786,3585,Georgia,GA,13277
Tillamook,45.112951200000005,-123.93904380000001,1479,Oregon,OR,41057
Tillman,34.5146304,-99.1147717,546,Oklahoma,OK,40141
Tioga,42.0460248,-76.5291141,3413,New York,NY,36107
Tioga,41.830160799999994,-77.6128131,3389,Pennsylvania,PA,42105
Tippah,34.651786799999996,-89.0255487,1735,Mississippi,MS,28139
Tippecanoe,40.3193725,-87.048999,16867,Indiana,IN,18157
Tipton,40.29498770000001,-86.22181590000001,1040,Indiana,IN,18159
Tipton,35.4571093,-89.9383301,4659,Tennessee,TN,47167
Tishomingo,34.5464326,-88.2557414,1261,Mississippi,MS,28141
Titus,33.146015000000006,-95.1079522,2452,Texas,TX,48449
Todd,36.684753799999996,-87.0761673,765,Kentucky,KY,21219
Todd,45.7974709,-95.091489,1689,Minnesota,MN,27153
Todd,43.1393615,-101.0449179,834,South Dakota,SD,46121
Tolland,41.6328641,-72.36732090000001,13849,Connecticut,CT,09013
Tom Green,31.595105600000004,-100.7993575,8675,Texas,TX,48451
Tompkins,42.3431503,-76.618094,12674,New York,NY,36109
Tooele,40.0595451,-113.8778108,4570,Utah,UT,49045
Toole,48.72251970000001,-112.0054145,339,Montana,MT,30101
Toombs,32.2385777,-82.41777309999999,2004,Georgia,GA,13279
Torrance,34.3979136,-106.2436121,1011,New Mexico,NM,35057
Towner,48.6053383,-99.3739094,111,North Dakota,ND,38095
Towns,34.9589184,-83.9004041,851,Georgia,GA,13281
Traill,47.253415999999994,-97.430516,603,North Dakota,ND,38097
Transylvania,35.0934446,-82.99485809999999,2012,North Carolina,NC,37175
Traverse,45.6076524,-96.8182797,224,Minnesota,MN,27155
Travis,30.1328055,-97.8746868,67887,Texas,TX,48209
Treasure,45.9925275,-107.29873049999999,47,Montana,MT,30103
Trego,39.009136100000006,-100.08139179999999,187,Kansas,KS,20195
Trempealeau,44.1334176,-91.5250026,2131,Wisconsin,WI,55121
Treutlen,32.4002719,-82.5675125,416,Georgia,GA,13283
Trigg,36.8177481,-87.83369859999999,946,Kentucky,KY,21221
Trimble,38.5962162,-85.3330412,573,Kentucky,KY,21223
Trinity,40.1231769,-123.4462791,788,California,CA,06105
Trinity,30.9647278,-95.3258947,852,Texas,TX,48455
Tripp,43.289423,-100.0901885,388,South Dakota,SD,46123
Troup,32.8428999,-85.0918453,5299,Georgia,GA,13145
Trousdale,36.4260407,-86.1528995,532,Tennessee,TN,47169
Trumbull,41.1411763,-80.8029078,13290,Ohio,OH,39155
Tucker,39.0346976,-79.55878440000001,438,West Virginia,WV,54093
Tulare,35.8568588,-119.50752549999999,38741,California,CA,06107
Tulsa,36.1507674,-96.1995898,42703,Oklahoma,OK,40143
Tunica,34.5173619,-90.41452650000001,840,Mississippi,MS,28143
Tuolumne,37.8616255,-120.4803222,3152,California,CA,06109
Turner,31.7202498,-83.693961,710,Georgia,GA,13287
Turner,43.4226107,-97.31006140000001,510,South Dakota,SD,46125
Tuscaloosa,33.078037699999996,-87.8192259,17592,Alabama,AL,01125
Tuscarawas,40.275813,-81.585062,7026,Ohio,OH,39157
Tuscola,43.4698587,-83.6763108,4287,Michigan,MI,26157
Twiggs,32.690506899999995,-83.4985775,511,Georgia,GA,13289
Twin Falls,42.2268929,-115.00903249999999,5622,Idaho,ID,16083
Tyler,30.6014346,-94.4138051,1279,Texas,TX,48457
Tyler,39.4570654,-81.03684399999999,477,West Virginia,WV,54073
Tyrrell,35.856141,-76.1938368,241,North Carolina,NC,37177
Uinta,41.0161324,-110.6449304,1566,Wyoming,WY,56041
Uintah,39.8495869,-109.6808962,2332,Utah,UT,49047
Ulster,41.7308003,-74.51336040000001,12978,New York,NY,36111
Umatilla,45.088668799999994,-118.8825062,5611,Oregon,OR,41059
Unicoi,36.0176234,-82.5601262,992,Tennessee,TN,47171
Union,33.071881,-92.818579,2819,Arkansas,AR,05139
Union,29.929755600000004,-82.431439,935,Florida,FL,12125
Union,34.735794399999996,-84.0724873,1076,Georgia,GA,13291
Union,37.5120696,-89.45815329999999,1128,Illinois,IL,17181
Union,39.691146100000005,-85.0202359,506,Indiana,IN,18161
Union,41.0398865,-94.4618334,881,Iowa,IA,19175
Union,37.566806299999996,-88.0190479,1464,Kentucky,KY,21225
Union,32.9496401,-92.72114609999998,1499,Louisiana,LA,22111
Union,34.41783,-89.2079437,1720,Mississippi,MS,28145
Union,40.6051185,-74.44452249999999,37634,New Jersey,NJ,34039
Union,35.8784284,-103.32314190000001,274,New Mexico,NM,35059
Union,34.9161547,-80.73141509999999,13068,North Carolina,NC,37179
Union,40.0974769,-83.4406417,2918,Ohio,OH,39097
Union,45.0776545,-117.99376229999999,1934,Oregon,OR,41061
Union,40.866345200000005,-77.31401690000001,3741,Pennsylvania,PA,42119
Union,34.5480962,-81.4926087,1931,South Carolina,SC,45087
Union,42.7284033,-96.6977163,985,South Dakota,SD,46127
Union,36.259656,-83.8259895,1012,Tennessee,TN,47173
Upshur,32.6416948,-95.07562440000001,2523,Texas,TX,48459
Upshur,38.707115,-80.3749492,1905,West Virginia,WV,54101
Upson,32.879167200000005,-84.3305661,1887,Georgia,GA,13293
Upton,31.228869500000002,-102.162001,241,Texas,TX,48461
Utah,39.9044484,-111.9989801,45959,Utah,UT,49049
Uvalde,29.1510115,-100.01586999999999,2233,Texas,TX,48463
Val Verde,29.358463,-100.7768832,3804,Texas,TX,48465
Valencia,34.7764651,-107.5645618,5999,New Mexico,NM,35006
Valley,44.7202415,-116.05485790000002,493,Idaho,ID,16085
Valley,48.4776347,-107.05985759999999,478,Montana,MT,30105
Valley,41.4182841,-99.1439895,239,Nebraska,NE,31175
Van Buren,35.5133058,-92.67218740000001,951,Arkansas,AR,05141
Van Buren,40.6198504,-92.056237,551,Iowa,IA,19177
Van Buren,42.285991700000004,-86.26850290000002,5961,Michigan,MI,26159
Van Buren,35.6185265,-85.48579529999999,229,Tennessee,TN,47175
Van Wert,40.7434745,-84.7696512,1734,Ohio,OH,39161
Van Zandt,32.427978100000004,-95.66198309999999,3480,Texas,TX,48467
Vance,36.199729999999995,-78.4465588,3690,North Carolina,NC,37181
Vanderburgh,37.9264566,-87.665531,12899,Indiana,IN,18163
Venango,41.2000071,-79.8726306,3543,Pennsylvania,PA,42121
Ventura,34.03734,-119.80078600000002,64703,California,CA,06083
Vermilion,39.9161219,-87.91479059999999,5730,Illinois,IL,17183
Vermilion,29.8129648,-92.40515500000001,3925,Louisiana,LA,22113
Vermillion,39.6124058,-87.44808499999999,1032,Indiana,IN,18165
Vernon,30.978267499999998,-93.49113940000001,3514,Louisiana,LA,22115
Vernon,37.7030471,-94.5238163,1556,Missouri,MO,29217
Vernon,43.4615058,-91.131141,2086,Wisconsin,WI,55123
Victoria,28.7313793,-97.0427156,6163,Texas,TX,48469
Vigo,39.273917,-87.4967133,8463,Indiana,IN,18167
Vilas,45.9700635,-89.91191859999999,1036,Wisconsin,WI,55125
Vinton,39.19271810000001,-82.6948227,900,Ohio,OH,39079
Virginia Beach (city),36.6127473,-76.02413929999999,27459,Virginia,VA,51810
Virginia Beach City,36.7836489,-76.071784,2921,Virginia,VA,51810
Volusia,28.8837303,-81.3252873,31274,Florida,FL,12127
Wabash,38.3829701,-87.9055861,811,Illinois,IL,17185
Wabash,40.6677692,-85.83012740000001,2585,Indiana,IN,18169
Wabasha,44.2860679,-92.5275694,1541,Minnesota,MN,27157
Wabaunsee,38.8620245,-96.4374367,399,Kansas,KS,20197
Wadena,46.338438700000005,-94.9346506,1133,Minnesota,MN,27153
Wagoner,35.8835812,-95.5917407,4632,Oklahoma,OK,40145
Wahkiakum,46.295018400000004,-123.617602,198,Washington,WA,53069
Wake,35.6404476,-78.990037,64887,North Carolina,NC,37037
Wakulla,30.1056662,-84.5580025,1910,Florida,FL,12129
Waldo,44.3961145,-69.4306296,2498,Maine,ME,23027
Walker,33.8857273,-87.6716784,5002,Alabama,AL,01057
Walker,34.7719406,-85.359193,5462,Georgia,GA,13295
Walker,30.6402005,-95.5384317,5592,Texas,TX,48471
Walla Walla,46.0604406,-118.883545,4893,Washington,WA,53071
Wallace,38.905864799999996,-101.9752931,126,Kansas,KS,20199
Waller,29.792687,-96.01221540000002,4474,Texas,TX,48473
Wallowa,45.384666700000004,-117.4801381,323,Oregon,OR,41063
Walsh,48.2022391,-97.8293976,691,North Dakota,ND,38099
Walthall,31.124737,-90.1261641,937,Mississippi,MS,28147
Walton,30.384938000000002,-86.34547740000001,2647,Florida,FL,12131
Walton,33.655902399999995,-83.69658079999999,3345,Georgia,GA,13297
Walworth,45.4558223,-100.549592,344,South Dakota,SD,46041
Walworth,42.5969896,-88.75180429999999,8669,Wisconsin,WI,55127
Wapello,40.9574657,-92.6089099,2490,Iowa,IA,19179
Ward,47.9707313,-101.8147679,4229,North Dakota,ND,38101
Ward,31.3420397,-102.8684472,758,Texas,TX,48475
Ware,31.147080199999998,-82.595623,2557,Georgia,GA,13299
Warren,33.492107399999995,-82.7379943,369,Georgia,GA,13301
Warren,40.7578554,-90.7606452,1386,Illinois,IL,17187
Warren,40.197348100000006,-87.5270688,401,Indiana,IN,18171
Warren,41.379081,-93.77507259999999,3490,Iowa,IA,19181
Warren,36.8405534,-86.5766745,10313,Kentucky,KY,21227
Warren,32.2240417,-90.8571323,3502,Mississippi,MS,28149
Warren,38.6610182,-91.0869055,2071,Missouri,MO,29219
Warren,40.70822329999999,-75.14707390000001,8248,New Jersey,NJ,34041
Warren,43.415024700000004,-74.02744990000001,4284,New York,NY,36113
Warren,36.4157095,-78.2293878,1070,North Carolina,NC,37185
Warren,39.269737,-84.07472759999999,13124,Ohio,OH,39165
Warren,41.6962995,-79.54725909999999,2534,Pennsylvania,PA,42123
Warren,35.5852879,-85.91734,2701,Tennessee,TN,47177
Warren,38.824656,-78.2791425,2580,Virginia,VA,51187
Warrick,37.9528969,-87.3464699,4066,Indiana,IN,18173
Wasatch,40.365808200000004,-111.3953034,1655,Utah,UT,49051
Wasco,45.0670475,-121.027621,1573,Oregon,OR,41065
Waseca,43.927423700000006,-93.6812974,1109,Minnesota,MN,27161
Washakie,43.988572999999995,-108.152151,556,Wyoming,WY,56043
Washburn,45.7496342,-92.00202309999999,996,Wisconsin,WI,55129
Washington,31.1990956,-88.3887391,1369,Alabama,AL,01129
Washington,35.77152589999999,-94.4562114,17060,Arkansas,AR,05143
Washington,39.7910269,-103.5831298,303,Colorado,CO,08121
Washington,30.436247899999998,-85.90922090000001,1482,Florida,FL,12133
Washington,32.8603393,-82.93667409999999,1532,Georgia,GA,13303
Washington,44.374148100000006,-116.9570987,726,Idaho,ID,16087
Washington,38.2349694,-89.22273179999999,950,Illinois,IL,17189
Washington,38.4635998,-86.3131392,1868,Indiana,IN,18117
Washington,41.1562049,-91.8215786,1648,Iowa,IA,19101
Washington,39.5885208,-97.271661,378,Kansas,KS,20201
Washington,37.7238562,-85.2076777,794,Kentucky,KY,21229
Washington,30.928744899999998,-90.2667507,3250,Louisiana,LA,22117
Washington,44.4784144,-67.94706190000001,2100,Maine,ME,23029
Washington,39.662262299999995,-78.23597480000001,9308,Maryland,MD,24043
Washington,44.8215113,-92.9982353,17445,Minnesota,MN,27163
Washington,33.0141537,-91.0371485,4258,Mississippi,MS,28151
Washington,37.790992200000005,-90.9074306,1479,Missouri,MO,29221
Washington,41.397892299999995,-96.20850279999999,1487,Nebraska,NE,31177
Washington,43.0943065,-73.50058270000001,4356,New York,NY,36115
Washington,35.7904642,-76.7447428,869,North Carolina,NC,37187
Washington,39.3834374,-81.8004108,4327,Ohio,OH,39167
Washington,36.6129972,-95.9566812,3391,Oklahoma,OK,40147
Washington,45.6314439,-123.28789979999999,35002,Oregon,OR,41067
Washington,40.1088959,-80.4789747,13917,Pennsylvania,PA,42125
Washington,41.361853700000005,-71.7896892,11298,Rhode Island,RI,44009
Washington,36.2580143,-82.6206,8962,Tennessee,TN,47179
Washington,30.193585499999998,-96.58805140000001,2855,Texas,TX,48477
Washington,37.2592089,-113.77491189999999,10667,Utah,UT,49053
Washington,44.112526200000005,-72.87402790000002,4181,Vermont,VT,50023
Washington,36.654088,-81.9550695,2499,Virginia,VA,51191
Washington,43.3179843,-88.3725223,8479,Wisconsin,WI,55131
Washita,35.1859964,-99.2474207,707,Oklahoma,OK,40149
Washoe,39.2415799,-119.93418159999999,27722,Nevada,NV,32031
Washtenaw,42.155610100000004,-84.029361,29582,Michigan,MI,26161
Watauga,36.26121129999999,-81.8283785,5869,North Carolina,NC,37189
Watonwan,43.84115739999999,-94.8047338,781,Minnesota,MN,27091
Waukesha,42.892995500000005,-88.4855289,26779,Wisconsin,WI,55133
Waupaca,44.3226629,-89.1315042,3984,Wisconsin,WI,55135
Waushara,44.032633000000004,-89.55485279999999,1233,Wisconsin,WI,55137
Wayne,31.705665999999997,-82.0806618,1973,Georgia,GA,13305
Wayne,38.427544700000006,-88.6599536,976,Illinois,IL,17191
Wayne,39.8125369,-85.205175,4854,Indiana,IN,18177
Wayne,40.6313382,-93.55174509999999,437,Iowa,IA,19185
Wayne,36.8020113,-84.83044040000001,1312,Kentucky,KY,21231
Wayne,42.1773124,-83.4884438,143544,Michigan,MI,26163
Wayne,31.676873800000003,-88.6658599,1299,Mississippi,MS,28153
Wayne,36.940696,-90.48532490000001,917,Missouri,MO,29223
Wayne,42.1523474,-97.2961698,1145,Nebraska,NE,31179
Wayne,43.09659370000001,-77.3353877,6864,New York,NY,36117
Wayne,35.172565000000006,-78.0523571,8622,North Carolina,NC,37061
Wayne,40.6907729,-82.0337942,9296,Ohio,OH,39169
Wayne,41.2304777,-75.52496479999999,3956,Pennsylvania,PA,42069
Wayne,35.0839005,-87.932397,881,Tennessee,TN,47181
Wayne,38.225725700000005,-111.3410963,198,Utah,UT,49055
Wayne,37.9321383,-82.39148440000001,1878,West Virginia,WV,54099
Waynesboro (city),38.0998575,-78.8805491,1869,Virginia,VA,51015
Weakley,36.1552304,-88.77586509999999,3056,Tennessee,TN,47183
Webb,27.833814500000003,-99.68142409999999,23379,Texas,TX,48479
Weber,41.167508000000005,-112.13777320000001,17988,Utah,UT,49057
Webster,31.9581689,-84.6148962,136,Georgia,GA,13307
Webster,42.5149115,-94.3860208,2967,Iowa,IA,19187
Webster,37.4726196,-87.86945190000002,948,Kentucky,KY,21233
Webster,32.4762125,-93.4103021,2795,Louisiana,LA,22119
Webster,33.5226074,-89.15074820000001,802,Mississippi,MS,28019
Webster,37.1253425,-93.0889839,3067,Missouri,MO,29077
Webster,40.0762804,-98.6625556,260,Nebraska,NE,31181
Webster,38.3234159,-80.50535529999999,583,West Virginia,WV,54101
Weld,40.051111799999994,-105.02763229999998,21953,Colorado,CO,08123
Wells,40.6323799,-85.2688901,1794,Indiana,IN,18179
Wells,47.4502635,-99.9717382,217,North Dakota,ND,38103
West Baton Rouge,30.363189399999996,-91.29955090000001,1761,Louisiana,LA,22121
West Carroll,32.5971598,-91.4947973,835,Louisiana,LA,22123
West Feliciana,30.8582526,-91.3689999,824,Louisiana,LA,22125
Westchester,41.256258100000004,-73.95917709999999,65198,New York,NY,36119
Westmoreland,40.139244700000006,-79.8563296,23282,Pennsylvania,PA,42129
Westmoreland,38.1695144,-76.98680490000001,1031,Virginia,VA,51193
Weston,43.7116357,-104.4338609,415,Wyoming,WY,56045
Wetzel,39.5389388,-80.74338459999998,1157,West Virginia,WV,54103
Wexford,44.2869732,-85.7556749,2271,Michigan,MI,26165
Wharton,29.1320718,-96.4284415,2997,Texas,TX,48481
Whatcom,48.991930200000006,-123.0511838,15807,Washington,WA,53073
Wheatland,46.4802754,-109.93396740000001,137,Montana,MT,30107
Wheeler,32.128124,-82.79437970000001,360,Georgia,GA,13309
Wheeler,41.8810193,-98.72180300000001,35,Nebraska,NE,31183
Wheeler,44.6581412,-120.19669520000001,85,Oregon,OR,41069
Wheeler,35.5249148,-100.4424916,378,Texas,TX,48483
White,35.0948425,-91.907583,6397,Arkansas,AR,05145
White,34.6219176,-83.7946204,1840,Georgia,GA,13311
White,38.1845249,-88.3619603,932,Illinois,IL,17193
White,40.6104015,-86.9400026,1819,Indiana,IN,18181
White,35.864761,-85.6139975,1747,Tennessee,TN,47185
White Pine,38.8228466,-115.7719554,590,Nevada,NV,32023
Whiteside,41.7340871,-90.2131316,3996,Illinois,IL,17195
Whitfield,34.7572756,-85.07203620000001,7949,Georgia,GA,13313
Whitley,41.066250700000005,-85.61972440000001,2485,Indiana,IN,18183
Whitley,36.689229499999996,-83.9255965,3865,Kentucky,KY,21235
Whitman,46.7655356,-117.84824479999999,6079,Washington,WA,53075
Wibaux,46.9629657,-104.2745184,56,Montana,MT,30109
Wichita,38.4704376,-101.3829872,140,Kansas,KS,20203
Wichita,33.963476799999995,-98.96114159999999,10897,Texas,TX,48487
Wicomico,38.2487356,-75.900009,8945,Maryland,MD,24045
Wilbarger,34.1603454,-99.34342559999999,1048,Texas,TX,48487
Wilcox,32.094921500000005,-87.57149670000001,1015,Alabama,AL,01131
Wilcox,31.9617029,-83.6078618,546,Georgia,GA,13315
Wilkes,33.789215899999995,-82.9518658,691,Georgia,GA,13317
Wilkes,36.1283564,-81.4117752,4003,North Carolina,NC,37193
Wilkin,46.28975,-96.4970762,456,Minnesota,MN,27167
Wilkinson,32.6062809,-83.2125161,718,Georgia,GA,13319
Wilkinson,31.1211173,-91.3831229,652,Mississippi,MS,28157
Will,41.2637395,-88.215536,42558,Illinois,IL,17197
Willacy,26.345257399999998,-97.7948916,1885,Texas,TX,48489
Williams,48.0754299,-103.8368811,1461,North Dakota,ND,38105
Williams,41.4339468,-84.7285498,2643,Ohio,OH,39171
Williamsburg,33.4493855,-79.8484084,2324,South Carolina,SC,45089
Williamsburg (city),37.2688556,-76.72094129999999,244,Virginia,VA,51830
Williamson,37.7182182,-88.91043540000001,3888,Illinois,IL,17199
Williamson,35.9908756,-87.1359318,12460,Tennessee,TN,47187
Williamson,30.5039488,-97.8242003,26003,Texas,TX,48491
Wilson,37.4172059,-95.695818,572,Kansas,KS,20205
Wilson,35.64008270000001,-78.0306782,5625,North Carolina,NC,37195
Wilson,36.1117395,-86.299189,7075,Tennessee,TN,47189
Wilson,29.073445500000002,-98.08040600000001,2854,Texas,TX,48493
Winchester (city),39.1744675,-78.1734061,2038,Virginia,VA,51840
Windham,41.6736614,-72.172813,9257,Connecticut,CT,09015
Windham,42.7806939,-72.8791314,2823,Vermont,VT,50025
Windsor,43.3214411,-72.8029029,3269,Vermont,VT,50027
Winkler,31.696250899999995,-103.1389916,549,Texas,TX,48495
Winn,31.747006,-92.75158520000001,882,Louisiana,LA,22127
Winnebago,42.3194931,-89.3406583,20602,Illinois,IL,17201
Winnebago,43.3944301,-93.93384559999998,852,Iowa,IA,19189
Winnebago,44.002968700000004,-88.83926459999999,12061,Wisconsin,WI,55139
Winneshiek,43.139152200000005,-91.9623622,2023,Iowa,IA,19191
Winona,43.9959791,-92.04877859999999,5328,Minnesota,MN,27169
Winston,34.03617929999999,-87.58815329999999,1671,Alabama,AL,01133
Winston,32.9650352,-89.0955345,1194,Mississippi,MS,28159
Wirt,38.9812018,-81.4120573,369,West Virginia,WV,54105
Wise,33.1660412,-97.8451007,4041,Texas,TX,48497
Wise,36.9483028,-82.79939830000001,2999,Virginia,VA,51195
Wolfe,37.706784000000006,-83.6288725,552,Kentucky,KY,21237
Wood,41.187605299999994,-83.78158520000001,11332,Ohio,OH,39173
Wood,32.6814531,-95.44770190000001,2507,Texas,TX,48499
Wood,39.1232816,-81.6724142,5446,West Virginia,WV,54107
Wood,44.3797729,-90.3065048,5528,Wisconsin,WI,55141
Woodbury,42.5801483,-96.4744719,7948,Iowa,IA,19149
Woodford,40.8140116,-89.4199248,2472,Illinois,IL,17203
Woodford,38.0066224,-84.7393323,1709,Kentucky,KY,21239
Woodruff,35.0111164,-91.27309790000001,474,Arkansas,AR,05147
Woods,36.5375687,-98.83772950000001,697,Oklahoma,OK,40151
Woodson,37.8078869,-95.9724073,146,Kansas,KS,20073
Woodward,36.5587393,-99.62430359999999,1197,Oklahoma,OK,40045
Worcester,38.07986939999999,-75.54244440000001,2911,Maryland,MD,24047
Worcester,42.1918678,-72.2351075,59312,Massachusetts,MA,25027
Worth,31.529137,-83.89497840000001,1307,Georgia,GA,13321
Worth,43.257487899999994,-93.4485829,529,Iowa,IA,19195
Worth,40.530389,-94.6244114,140,Missouri,MO,29227
Wright,42.6519275,-93.9118227,851,Iowa,IA,19197
Wright,45.0875889,-94.19315490000001,8294,Minnesota,MN,27171
Wright,37.127619700000004,-92.5861068,1518,Missouri,MO,29229
Wyandot,40.873493100000005,-83.4548797,1604,Ohio,OH,39175
Wyandotte,39.0665213,-94.9201793,11445,Kansas,KS,20103
Wyoming,42.593153799999996,-78.3974609,2698,New York,NY,36121
Wyoming,41.3914102,-76.11365140000001,2294,Pennsylvania,PA,42131
Wyoming,37.517952799999996,-81.817841,1402,West Virginia,WV,54109
Wythe,36.8880295,-81.3024918,1898,Virginia,VA,51197
Yadkin,36.1029255,-80.80405429999999,2628,North Carolina,NC,37197
Yakima,46.132575200000005,-120.0862365,20056,Washington,WA,53077
Yalobusha,33.9306719,-89.9334054,1143,Mississippi,MS,28135
Yamhill,45.0706872,-123.4211285,7882,Oregon,OR,41053
Yancey,35.8894554,-82.3041188,1042,North Carolina,NC,37199
Yankton,43.0610321,-97.5873498,1412,South Dakota,SD,46135
Yates,42.6044302,-77.2164285,2277,New York,NY,36123
Yavapai,34.4928309,-113.1031106,11404,Arizona,AZ,04025
Yazoo,32.754643800000004,-90.703709,1907,Mississippi,MS,28125
Yell,34.910749100000004,-93.6790453,1622,Arkansas,AR,05149
Yellow Medicine,44.732105600000004,-96.2952355,726,Minnesota,MN,27173
Yellowstone,46.054068,-108.8037889,9441,Montana,MT,30111
Yoakum,32.9457464,-102.8694031,653,Texas,TX,48165
Yolo,38.756184499999996,-122.19543829999999,19445,California,CA,06113
York,43.3999085,-70.9127855,12882,Maine,ME,23031
York,40.771376200000006,-97.79013979999999,962,Nebraska,NE,31185
York,39.78969,-76.97798370000001,28094,Pennsylvania,PA,42133
York,34.9507325,-81.44884429999999,16124,South Carolina,SC,45091
York,37.2552532,-76.549418,4041,Virginia,VA,51199
Young,32.9904197,-98.74548990000001,1175,Texas,TX,48503
